Date,Open,High,Low,Close,Volume
2017-12-08,1599.5699462890625,1621.3800048828125,1599.5699462890625,1610.8199462890625,0
2017-12-11,1610.9300537109375,1627.93994140625,1610.9300537109375,1619.469970703125,0
2017-12-12,1620.7900390625,1625.050048828125,1612.969970703125,1623.75,0
2017-12-13,1623.75,1624.3199462890625,1584.530029296875,1619.8199462890625,0
2017-12-14,1618.010009765625,1622.0799560546875,1609.5999755859375,1609.5999755859375,0
2017-12-15,1609.3900146484375,1610.5899658203125,1585.7900390625,1594.3499755859375,0
2017-12-18,1593.7099609375,1616.260009765625,1593.7099609375,1615.6300048828125,0
2017-12-19,1615.47998046875,1620.5699462890625,1610.6199951171875,1611.4300537109375,0
2017-12-20,1611.8699951171875,1613.68994140625,1597.4200439453125,1600.2900390625,0
2017-12-21,1599.989990234375,1616.97998046875,1593.260009765625,1616.27001953125,0
2017-12-22,1615.97998046875,1616.219970703125,1602.1099853515625,1606.25,0
2017-12-27,1606.3599853515625,1613.760009765625,1589.780029296875,1594.989990234375,0
2017-12-28,1594.949951171875,1594.949951171875,1584.25,1588.510009765625,0
2017-12-29,1588.56005859375,1591.5799560546875,1573.56005859375,1576.93994140625,0
2018-01-02,1577.0799560546875,1583.3800048828125,1573.760009765625,1579.8199462890625,0
2018-01-03,1580.2099609375,1591.0999755859375,1577.6099853515625,1587.56005859375,0
2018-01-04,1587.8800048828125,1606.7099609375,1587.8800048828125,1603.6700439453125,0
2018-01-05,1604.0799560546875,1611.31005859375,1604.0799560546875,1611.31005859375,0
2018-01-08,1612.97998046875,1622.4100341796875,1612.97998046875,1619.1300048828125,0
2018-01-09,1618.9000244140625,1633.9599609375,1618.9000244140625,1632.2900390625,0
2018-01-10,1631.780029296875,1631.9100341796875,1621.8499755859375,1629.2900390625,0
2018-01-11,1629.75,1632.9000244140625,1620.52001953125,1630.2900390625,0
2018-01-12,1630.989990234375,1634.5799560546875,1621.239990234375,1628.4000244140625,0
2018-01-15,1628.4000244140625,1630.219970703125,1622.9300537109375,1627.2900390625,0
2018-01-16,1626.800048828125,1630.010009765625,1620.4599609375,1623.3299560546875,0
2018-01-17,1623.050048828125,1629.6700439453125,1614.4599609375,1622.8499755859375,0
2018-01-18,1623.18994140625,1630.5400390625,1619.8800048828125,1624.780029296875,0
2018-01-19,1624.1199951171875,1631.6300048828125,1623.6300048828125,1630.6199951171875,0
2018-01-22,1631.1500244140625,1639.050048828125,1628.699951171875,1635.469970703125,0
2018-01-23,1636.77001953125,1647.68994140625,1636.77001953125,1643.7099609375,0
2018-01-24,1644.239990234375,1645.06005859375,1629.97998046875,1631.199951171875,0
2018-01-25,1630.0,1630.0,1600.8900146484375,1604.489990234375,0
2018-01-26,1606.6099853515625,1614.5999755859375,1601.72998046875,1612.6300048828125,0
2018-01-29,1611.9000244140625,1620.4599609375,1608.510009765625,1610.4000244140625,0
2018-01-30,1609.699951171875,1612.239990234375,1602.2900390625,1603.31005859375,0
2018-01-31,1605.4300537109375,1613.1600341796875,1592.3900146484375,1593.1500244140625,0
2018-02-01,1596.0,1610.27001953125,1596.0,1601.8399658203125,0
2018-02-02,1601.77001953125,1602.02001953125,1581.0400390625,1584.7900390625,0
2018-02-05,1581.68994140625,1581.68994140625,1545.56005859375,1546.3299560546875,0
2018-02-06,1535.280029296875,1535.280029296875,1487.949951171875,1511.5999755859375,0
2018-02-07,1513.5699462890625,1555.2900390625,1513.5699462890625,1551.1500244140625,0
2018-02-08,1550.43994140625,1550.43994140625,1519.77001953125,1519.77001953125,0
2018-02-09,1518.68994140625,1523.449951171875,1499.739990234375,1500.1800537109375,0
2018-02-12,1501.5,1531.8599853515625,1501.5,1521.6199951171875,0
2018-02-13,1522.1400146484375,1527.1700439453125,1513.22998046875,1513.27001953125,0
2018-02-14,1516.3299560546875,1533.699951171875,1503.3699951171875,1532.1500244140625,0
2018-02-15,1533.300048828125,1550.280029296875,1533.300048828125,1542.719970703125,0
2018-02-16,1545.4599609375,1557.2900390625,1545.4599609375,1556.9300537109375,0
2018-02-19,1558.3699951171875,1562.4599609375,1549.010009765625,1550.8599853515625,65618900
2018-02-20,1550.9100341796875,1570.3599853515625,1550.9100341796875,1569.6800537109375,0
2018-02-21,1569.3199462890625,1577.739990234375,1557.7099609375,1575.1199951171875,0
2018-02-22,1573.3699951171875,1575.1600341796875,1556.5,1573.8800048828125,0
2018-02-23,1574.510009765625,1580.1400146484375,1567.949951171875,1577.1099853515625,0
2018-02-26,1578.8699951171875,1591.5899658203125,1578.8699951171875,1586.9599609375,0
2018-02-27,1588.2099609375,1595.3499755859375,1583.52001953125,1588.22998046875,0
2018-02-28,1586.8599853515625,1594.510009765625,1580.949951171875,1583.3900146484375,0
2018-03-01,1583.22998046875,1583.22998046875,1560.56005859375,1560.56005859375,0
2018-03-02,1559.5,1559.5,1525.3699951171875,1526.4599609375,0
2018-03-05,1525.800048828125,1548.030029296875,1524.260009765625,1547.93994140625,91306000
2018-03-06,1551.199951171875,1569.75,1551.199951171875,1559.93994140625,0
2018-03-07,1558.5,1564.199951171875,1548.010009765625,1564.18994140625,0
2018-03-08,1564.1800537109375,1586.219970703125,1564.1800537109375,1585.530029296875,0
2018-03-09,1586.030029296875,1592.77001953125,1580.3800048828125,1589.6199951171875,0
2018-03-12,1590.8800048828125,1602.260009765625,1589.1700439453125,1593.8299560546875,0
2018-03-13,1593.8800048828125,1603.3399658203125,1575.22998046875,1578.1500244140625,0
2018-03-14,1578.6300048828125,1598.3499755859375,1578.6300048828125,1585.31005859375,0
2018-03-15,1586.06005859375,1592.280029296875,1580.18994140625,1592.280029296875,0
2018-03-16,1592.489990234375,1593.4300537109375,1572.5799560546875,1573.47998046875,0
2018-03-19,1573.27001953125,1573.27001953125,1545.780029296875,1547.4100341796875,0
2018-03-20,1548.8800048828125,1556.0699462890625,1542.300048828125,1551.969970703125,0
2018-03-21,1552.4200439453125,1553.1800537109375,1543.260009765625,1549.699951171875,0
2018-03-22,1547.6199951171875,1547.6199951171875,1508.8599853515625,1515.8399658203125,0
2018-03-23,1513.469970703125,1520.6600341796875,1493.1199951171875,1513.1800537109375,0
2018-03-26,1513.4200439453125,1519.7900390625,1493.800048828125,1496.5899658203125,0
2018-03-27,1496.719970703125,1517.550048828125,1495.0799560546875,1510.1099853515625,0
2018-03-28,1506.3199462890625,1512.1300048828125,1484.1400146484375,1512.1300048828125,0
2018-03-29,1513.18994140625,1537.25,1513.18994140625,1535.3499755859375,0
2018-04-03,1533.199951171875,1533.199951171875,1504.0699462890625,1508.800048828125,0
2018-04-04,1509.300048828125,1511.68994140625,1482.219970703125,1494.6500244140625,0
2018-04-05,1500.06005859375,1527.43994140625,1500.06005859375,1527.219970703125,0
2018-04-06,1526.4300537109375,1526.4300537109375,1508.8499755859375,1511.3699951171875,0
2018-04-09,1513.239990234375,1527.56005859375,1502.449951171875,1511.3199462890625,0
2018-04-10,1513.1099853515625,1526.989990234375,1513.1099853515625,1526.760009765625,0
2018-04-11,1526.469970703125,1526.469970703125,1498.800048828125,1504.7099609375,0
2018-04-12,1505.760009765625,1520.8499755859375,1503.8599853515625,1518.8800048828125,0
2018-04-13,1520.56005859375,1534.0400390625,1517.4100341796875,1526.6600341796875,0
2018-04-16,1526.68994140625,1533.739990234375,1524.219970703125,1526.27001953125,0
2018-04-17,1528.530029296875,1548.5,1528.530029296875,1545.1600341796875,0
2018-04-18,1545.1600341796875,1553.8800048828125,1542.969970703125,1552.47998046875,0
2018-04-19,1551.719970703125,1563.8299560546875,1551.719970703125,1558.22998046875,0
2018-04-20,1558.4000244140625,1576.97998046875,1556.8900146484375,1572.5799560546875,0
2018-04-23,1572.9599609375,1587.6500244140625,1570.8399658203125,1587.6500244140625,0
2018-04-24,1587.050048828125,1593.0999755859375,1571.4100341796875,1575.4000244140625,0
2018-04-25,1574.02001953125,1574.02001953125,1543.260009765625,1557.2900390625,0
2018-04-26,1557.4599609375,1575.22998046875,1552.02001953125,1573.760009765625,0
2018-04-27,1574.449951171875,1583.1099853515625,1571.489990234375,1580.780029296875,0
2018-04-30,1581.719970703125,1582.199951171875,1568.6800537109375,1570.7099609375,0
2018-05-02,1574.8800048828125,1592.1199951171875,1574.8800048828125,1590.969970703125,138558100
2018-05-03,1591.050048828125,1591.050048828125,1564.75,1566.9599609375,112906800
2018-05-04,1567.4000244140625,1577.8199462890625,1565.6099853515625,1577.0799560546875,103836000
2018-05-07,1577.5400390625,1600.449951171875,1577.1500244140625,1597.9300537109375,0
2018-05-08,1598.3699951171875,1608.93994140625,1591.3199462890625,1608.93994140625,0
2018-05-09,1608.6400146484375,1623.0400390625,1603.06005859375,1616.800048828125,0
2018-05-11,1616.6700439453125,1619.7900390625,1601.1199951171875,1603.25,0
2018-05-14,1603.68994140625,1607.4000244140625,1593.6600341796875,1598.5799560546875,0
2018-05-15,1597.8299560546875,1608.469970703125,1593.1600341796875,1606.719970703125,0
2018-05-16,1606.699951171875,1606.699951171875,1593.25,1602.27001953125,0
2018-05-17,1602.280029296875,1618.949951171875,1602.280029296875,1618.949951171875,0
2018-05-18,1618.1199951171875,1627.1300048828125,1617.8599853515625,1621.6099853515625,0
2018-05-21,1622.1800537109375,1634.760009765625,1622.1800537109375,1626.25,0
2018-05-22,1627.22998046875,1632.300048828125,1617.1500244140625,1624.43994140625,0
2018-05-23,1621.9000244140625,1621.9000244140625,1597.760009765625,1602.0999755859375,0
2018-05-24,1602.1199951171875,1612.780029296875,1588.030029296875,1593.5699462890625,0
2018-05-25,1594.5699462890625,1603.0400390625,1584.9100341796875,1586.97998046875,0
2018-05-28,1589.010009765625,1598.3499755859375,1577.4300537109375,1581.52001953125,0
2018-05-29,1579.5,1579.5,1554.93994140625,1572.300048828125,0
2018-05-30,1572.449951171875,1574.6500244140625,1559.6600341796875,1562.5400390625,0
2018-05-31,1563.68994140625,1572.4200439453125,1544.8299560546875,1549.93994140625,0
2018-06-01,1549.93994140625,1573.3599853515625,1549.550048828125,1569.510009765625,0
2018-06-04,1570.489990234375,1578.469970703125,1561.72998046875,1564.72998046875,0
2018-06-05,1564.4300537109375,1572.1199951171875,1559.050048828125,1559.050048828125,0
2018-06-07,1563.010009765625,1575.739990234375,1551.31005859375,1555.6500244140625,0
2018-06-08,1554.9599609375,1562.3599853515625,1542.0899658203125,1555.8699951171875,0
2018-06-11,1557.6800537109375,1571.22998046875,1555.7900390625,1571.1800537109375,0
2018-06-12,1573.010009765625,1577.0400390625,1566.7099609375,1572.27001953125,0
2018-06-13,1573.0999755859375,1575.469970703125,1563.5400390625,1571.0699462890625,0
2018-06-14,1571.449951171875,1591.6600341796875,1559.4000244140625,1588.0,0
2018-06-15,1587.6400146484375,1587.6400146484375,1570.4200439453125,1570.4300537109375,0
2018-06-18,1569.6400146484375,1569.6400146484375,1550.4100341796875,1561.6500244140625,0
2018-06-19,1559.989990234375,1565.6199951171875,1542.3800048828125,1564.8699951171875,0
2018-06-20,1564.1500244140625,1582.27001953125,1564.010009765625,1572.2900390625,0
2018-06-21,1572.18994140625,1576.9599609375,1548.3399658203125,1549.550048828125,0
2018-06-25,1548.9599609375,1553.1199951171875,1534.47998046875,1534.6500244140625,0
2018-06-26,1534.699951171875,1539.4000244140625,1526.300048828125,1529.22998046875,0
2018-06-27,1528.9300537109375,1550.1400146484375,1514.6099853515625,1540.8800048828125,0
2018-06-28,1539.780029296875,1543.239990234375,1521.239990234375,1531.6600341796875,0
2018-06-29,1534.9000244140625,1560.739990234375,1534.9000244140625,1558.8800048828125,0
2018-07-02,1557.4599609375,1557.4599609375,1533.97998046875,1540.8599853515625,0
2018-07-03,1542.1600341796875,1548.7900390625,1537.300048828125,1538.4000244140625,0
2018-07-04,1537.8800048828125,1538.030029296875,1521.5999755859375,1522.3399658203125,0
2018-07-05,1522.739990234375,1536.050048828125,1521.199951171875,1526.5999755859375,0
2018-07-06,1526.8599853515625,1535.699951171875,1511.8299560546875,1524.1700439453125,0
2018-07-09,1525.550048828125,1541.6099853515625,1525.550048828125,1541.06005859375,0
2018-07-10,1541.280029296875,1551.3699951171875,1540.8299560546875,1548.3800048828125,0
2018-07-11,1547.2099609375,1547.2099609375,1524.75,1526.2900390625,0
2018-07-12,1528.010009765625,1544.1800537109375,1523.0699462890625,1541.52001953125,0
2018-07-13,1542.52001953125,1554.1700439453125,1542.52001953125,1550.8800048828125,0
2018-07-16,1551.239990234375,1555.1099853515625,1544.56005859375,1552.75,0
2018-07-17,1554.8900146484375,1566.75,1550.8399658203125,1556.6099853515625,0
2018-07-18,1557.969970703125,1572.6300048828125,1557.969970703125,1570.4200439453125,0
2018-07-19,1571.1500244140625,1589.81005859375,1571.1500244140625,1584.3399658203125,0
2018-07-20,1582.300048828125,1589.8900146484375,1569.5,1579.4000244140625,0
2018-07-23,1578.97998046875,1584.93994140625,1573.7900390625,1580.5,0
2018-07-24,1582.3199462890625,1605.4000244140625,1582.3199462890625,1601.3800048828125,0
2018-07-25,1601.3499755859375,1605.280029296875,1593.0400390625,1593.27001953125,0
2018-07-26,1595.02001953125,1609.6500244140625,1595.02001953125,1608.800048828125,0
2018-07-27,1609.7099609375,1615.3900146484375,1607.6300048828125,1612.760009765625,0
2018-07-30,1613.47998046875,1615.4000244140625,1606.6500244140625,1611.0699462890625,0
2018-07-31,1610.5,1619.1099853515625,1610.5,1615.5999755859375,0
2018-08-01,1616.1099853515625,1622.0899658203125,1611.47998046875,1612.5400390625,0
2018-08-02,1611.260009765625,1611.260009765625,1592.5400390625,1598.06005859375,0
2018-08-03,1599.4100341796875,1614.8599853515625,1599.4100341796875,1611.949951171875,0
2018-08-06,1612.510009765625,1616.2900390625,1603.8199462890625,1608.47998046875,0
2018-08-07,1610.52001953125,1621.260009765625,1610.52001953125,1619.8900146484375,0
2018-08-08,1619.9100341796875,1624.0999755859375,1614.72998046875,1622.6300048828125,0
2018-08-09,1622.9300537109375,1631.739990234375,1618.719970703125,1631.22998046875,0
2018-08-10,1627.43994140625,1627.43994140625,1613.3900146484375,1616.8199462890625,0
2018-08-13,1615.3800048828125,1616.3399658203125,1607.81005859375,1611.800048828125,0
2018-08-14,1612.31005859375,1621.6099853515625,1603.3499755859375,1608.56005859375,0
2018-08-15,1609.4000244140625,1619.1600341796875,1592.050048828125,1593.5899658203125,0
2018-08-16,1595.8399658203125,1612.52001953125,1595.8399658203125,1611.3299560546875,0
2018-08-17,1610.9200439453125,1623.219970703125,1608.9300537109375,1622.7099609375,0
2018-08-20,1623.68994140625,1632.6500244140625,1620.6700439453125,1630.9200439453125,0
2018-08-21,1631.06005859375,1640.449951171875,1630.75,1637.5999755859375,0
2018-08-22,1637.449951171875,1645.4000244140625,1635.449951171875,1643.4599609375,0
2018-08-23,1643.4100341796875,1649.239990234375,1642.239990234375,1643.7099609375,0
2018-08-24,1643.4100341796875,1648.4300537109375,1642.8699951171875,1646.8699951171875,0
2018-08-27,1647.3800048828125,1665.1800537109375,1647.3800048828125,1665.0999755859375,0
2018-08-28,1665.8399658203125,1671.43994140625,1665.72998046875,1671.1500244140625,0
2018-08-29,1671.510009765625,1679.510009765625,1669.77001953125,1677.219970703125,0
2018-08-30,1676.8199462890625,1678.050048828125,1670.06005859375,1672.56005859375,0
2018-08-31,1671.4100341796875,1671.4100341796875,1658.1600341796875,1658.1600341796875,0
2018-09-03,1657.6700439453125,1664.469970703125,1656.93994140625,1660.1400146484375,55112500
2018-09-04,1660.6400146484375,1663.219970703125,1638.510009765625,1645.949951171875,0
2018-09-05,1645.2900390625,1645.2900390625,1631.739990234375,1631.739990234375,0
2018-09-06,1631.3599853515625,1646.9599609375,1627.75,1632.4200439453125,0
2018-09-07,1632.6700439453125,1634.800048828125,1610.719970703125,1618.199951171875,0
2018-09-10,1617.72998046875,1629.47998046875,1613.4599609375,1624.25,0
2018-09-11,1624.8399658203125,1625.8599853515625,1609.3900146484375,1620.3900146484375,0
2018-09-12,1620.77001953125,1631.1199951171875,1614.300048828125,1618.81005859375,0
2018-09-13,1618.93994140625,1628.8699951171875,1616.81005859375,1621.8499755859375,0
2018-09-14,1623.260009765625,1634.739990234375,1622.8399658203125,1634.739990234375,0
2018-09-17,1633.6800537109375,1644.7900390625,1624.6400146484375,1640.5999755859375,0
2018-09-18,1640.010009765625,1640.7099609375,1616.0400390625,1625.449951171875,0
2018-09-19,1626.5,1637.9100341796875,1626.5,1630.5,0
2018-09-20,1630.1800537109375,1646.239990234375,1629.6199951171875,1645.8399658203125,0
2018-09-21,1647.6300048828125,1663.3399658203125,1647.5699462890625,1662.3199462890625,0
2018-09-24,1661.6600341796875,1661.6600341796875,1652.8399658203125,1655.010009765625,0
2018-09-25,1654.780029296875,1658.9000244140625,1650.3800048828125,1656.7099609375,0
2018-09-26,1656.6700439453125,1658.8299560546875,1648.27001953125,1658.2900390625,0
2018-09-27,1657.3199462890625,1676.8900146484375,1649.47998046875,1676.3699951171875,0
2018-09-28,1674.8800048828125,1674.9100341796875,1654.199951171875,1662.3599853515625,0
2018-10-01,1662.7099609375,1670.3499755859375,1657.0799560546875,1667.449951171875,0
2018-10-02,1665.9000244140625,1665.9000244140625,1650.5799560546875,1656.9000244140625,0
2018-10-03,1658.760009765625,1677.3299560546875,1658.72998046875,1665.1400146484375,0
2018-10-04,1664.47998046875,1664.800048828125,1643.56005859375,1648.9599609375,0
2018-10-05,1649.2099609375,1649.6099853515625,1633.6800537109375,1634.8599853515625,0
2018-10-08,1634.449951171875,1634.449951171875,1620.8199462890625,1621.18994140625,0
2018-10-09,1619.75,1625.77001953125,1607.8199462890625,1624.489990234375,0
2018-10-10,1625.969970703125,1626.18994140625,1591.9300537109375,1595.1300048828125,0
2018-10-11,1591.56005859375,1591.56005859375,1547.1500244140625,1550.4100341796875,0
2018-10-12,1551.1400146484375,1565.5400390625,1536.4599609375,1536.4599609375,0
2018-10-15,1536.56005859375,1539.8199462890625,1521.3199462890625,1536.0999755859375,0
2018-10-16,1535.06005859375,1554.1600341796875,1526.6700439453125,1554.1600341796875,0
2018-10-17,1554.9300537109375,1562.780029296875,1544.989990234375,1548.27001953125,0
2018-10-18,1553.199951171875,1558.6099853515625,1542.4200439453125,1543.8699951171875,0
2018-10-19,1545.989990234375,1546.9200439453125,1510.68994140625,1531.6600341796875,0
2018-10-22,1533.02001953125,1545.3599853515625,1523.4599609375,1526.050048828125,0
2018-10-23,1523.27001953125,1523.27001953125,1499.6400146484375,1508.8800048828125,0
2018-10-24,1511.56005859375,1523.0699462890625,1500.239990234375,1501.469970703125,0
2018-10-25,1500.0999755859375,1511.3299560546875,1487.6800537109375,1506.02001953125,0
2018-10-26,1504.4599609375,1504.4599609375,1473.7900390625,1485.27001953125,0
2018-10-29,1485.8599853515625,1517.719970703125,1485.8599853515625,1503.1400146484375,0
2018-10-30,1504.1800537109375,1516.0,1495.8699951171875,1516.0,0
2018-10-31,1519.780029296875,1544.97998046875,1519.780029296875,1538.219970703125,0
2018-11-01,1537.719970703125,1541.81005859375,1525.0799560546875,1531.260009765625,0
2018-11-02,1537.68994140625,1551.7900390625,1537.68994140625,1551.3900146484375,0
2018-11-05,1550.6600341796875,1550.6600341796875,1534.68994140625,1539.010009765625,0
2018-11-06,1538.969970703125,1541.8699951171875,1529.4000244140625,1534.5999755859375,0
2018-11-07,1535.239990234375,1547.4200439453125,1535.06005859375,1538.68994140625,0
2018-11-08,1540.6800537109375,1549.739990234375,1534.949951171875,1536.7900390625,0
2018-11-09,1535.0999755859375,1535.25,1528.5799560546875,1530.510009765625,0
2018-11-12,1531.2900390625,1537.989990234375,1513.47998046875,1514.5899658203125,0
2018-11-13,1514.9100341796875,1527.2900390625,1505.199951171875,1520.260009765625,0
2018-11-14,1518.6800537109375,1518.6800537109375,1496.8599853515625,1502.449951171875,0
2018-11-15,1503.0,1510.0699462890625,1482.52001953125,1489.7900390625,0
2018-11-16,1490.4100341796875,1505.739990234375,1489.2900390625,1499.4300537109375,0
2018-11-19,1500.06005859375,1509.1400146484375,1481.9000244140625,1482.489990234375,0
2018-11-20,1480.300048828125,1480.300048828125,1447.969970703125,1456.8499755859375,0
2018-11-21,1456.8499755859375,1478.43994140625,1456.8499755859375,1478.43994140625,0
2018-11-22,1478.3499755859375,1478.3499755859375,1465.219970703125,1466.3900146484375,66661600
2018-11-23,1465.7900390625,1477.6500244140625,1465.0400390625,1477.3499755859375,0
2018-11-26,1480.1199951171875,1498.260009765625,1480.1199951171875,1498.260009765625,0
2018-11-27,1499.1800537109375,1505.0699462890625,1490.760009765625,1496.4100341796875,0
2018-11-28,1497.239990234375,1505.739990234375,1493.1199951171875,1500.449951171875,0
2018-11-29,1501.6500244140625,1518.6199951171875,1501.6500244140625,1515.3800048828125,0
2018-11-30,1515.6500244140625,1519.1800537109375,1509.219970703125,1514.6300048828125,0
2018-12-03,1523.8800048828125,1544.3900146484375,1523.8800048828125,1529.780029296875,0
2018-12-04,1528.550048828125,1528.719970703125,1506.4300537109375,1506.4300537109375,0
2018-12-05,1502.3699951171875,1502.3699951171875,1478.9100341796875,1478.9599609375,0
2018-12-06,1477.9000244140625,1477.9000244140625,1436.6600341796875,1436.6600341796875,0
2018-12-07,1438.9100341796875,1468.280029296875,1438.9100341796875,1454.030029296875,0
2018-12-10,1449.7099609375,1453.22998046875,1435.550048828125,1435.550048828125,0
2018-12-11,1436.6700439453125,1473.6600341796875,1436.6700439453125,1465.2900390625,0
2018-12-12,1465.780029296875,1494.2099609375,1465.5400390625,1494.2099609375,0
2018-12-13,1494.3699951171875,1497.31005859375,1476.800048828125,1478.75,0
2018-12-14,1477.27001953125,1481.719970703125,1458.6500244140625,1471.6700439453125,0
2018-12-17,1471.6800537109375,1471.6800537109375,1450.3599853515625,1451.949951171875,0
2018-12-18,1450.72998046875,1457.1500244140625,1443.0799560546875,1447.7900390625,0
2018-12-19,1447.2900390625,1455.8399658203125,1444.719970703125,1450.1099853515625,0
2018-12-20,1446.8299560546875,1446.8299560546875,1419.010009765625,1419.010009765625,0
2018-12-21,1418.3399658203125,1418.469970703125,1397.989990234375,1408.3399658203125,0
2018-12-27,1409.989990234375,1420.5,1378.4200439453125,1384.5899658203125,0
2018-12-28,1387.52001953125,1416.0999755859375,1387.52001953125,1408.739990234375,0
2019-01-02,1407.6500244140625,1410.489990234375,1378.199951171875,1405.8499755859375,0
2019-01-03,1403.800048828125,1407.8599853515625,1390.6500244140625,1393.52001953125,0
2019-01-04,1395.280029296875,1437.8599853515625,1395.280029296875,1435.2900390625,0
2019-01-07,1437.739990234375,1446.1500244140625,1433.6199951171875,1439.9300537109375,0
2019-01-08,1440.739990234375,1464.02001953125,1440.050048828125,1457.469970703125,88490300
2019-01-09,1458.050048828125,1475.949951171875,1458.050048828125,1470.510009765625,0
2019-01-10,1469.050048828125,1472.739990234375,1454.9000244140625,1470.68994140625,0
2019-01-11,1470.1400146484375,1478.6400146484375,1460.719970703125,1465.4300537109375,0
2019-01-14,1462.6199951171875,1462.6199951171875,1454.6500244140625,1458.1300048828125,0
2019-01-15,1459.9200439453125,1471.9300537109375,1451.22998046875,1455.47998046875,0
2019-01-16,1456.469970703125,1472.81005859375,1455.43994140625,1468.8499755859375,0
2019-01-17,1468.18994140625,1476.6400146484375,1458.7900390625,1473.8900146484375,0
2019-01-18,1474.6199951171875,1499.7900390625,1474.6199951171875,1499.7900390625,0
2019-01-21,1499.8800048828125,1501.280029296875,1487.6700439453125,1493.760009765625,0
2019-01-22,1492.719970703125,1496.8900146484375,1480.280029296875,1486.3199462890625,0
2019-01-23,1485.9000244140625,1486.800048828125,1473.4599609375,1478.719970703125,0
2019-01-24,1479.4200439453125,1489.699951171875,1478.18994140625,1488.4000244140625,0
2019-01-25,1487.699951171875,1505.719970703125,1487.699951171875,1501.1199951171875,0
2019-01-28,1501.1500244140625,1505.5799560546875,1489.43994140625,1491.010009765625,0
2019-01-29,1491.3800048828125,1506.0,1485.52001953125,1502.719970703125,0
2019-01-30,1501.8800048828125,1510.9300537109375,1497.449951171875,1509.5,0
2019-01-31,1510.510009765625,1526.1300048828125,1507.25,1515.4200439453125,0
2019-02-01,1515.780029296875,1528.2900390625,1514.9300537109375,1525.68994140625,90458900
2019-02-04,1526.8900146484375,1529.3800048828125,1520.219970703125,1527.18994140625,0
2019-02-05,1526.3499755859375,1544.3499755859375,1526.3499755859375,1542.489990234375,0
2019-02-06,1542.1099853515625,1554.050048828125,1537.6400146484375,1551.1500244140625,0
2019-02-07,1551.3499755859375,1557.7900390625,1529.280029296875,1529.280029296875,0
2019-02-08,1529.4300537109375,1536.030029296875,1524.2900390625,1527.1700439453125,0
2019-02-11,1528.199951171875,1546.1600341796875,1528.199951171875,1542.3299560546875,0
2019-02-12,1543.8499755859375,1551.989990234375,1542.7900390625,1549.4100341796875,0
2019-02-13,1550.4300537109375,1562.22998046875,1549.5699462890625,1558.5799560546875,0
2019-02-14,1559.550048828125,1570.6199951171875,1557.5799560546875,1562.3599853515625,0
2019-02-15,1561.949951171875,1584.4599609375,1555.97998046875,1583.8199462890625,0
2019-02-18,1583.449951171875,1588.8199462890625,1576.6600341796875,1583.8599853515625,0
2019-02-19,1584.02001953125,1591.9599609375,1581.72998046875,1587.219970703125,0
2019-02-20,1587.550048828125,1591.3599853515625,1578.739990234375,1588.6099853515625,0
2019-02-21,1585.8199462890625,1591.260009765625,1572.6500244140625,1572.6500244140625,0
2019-02-22,1573.010009765625,1591.81005859375,1573.010009765625,1588.8299560546875,0
2019-02-25,1590.52001953125,1598.0899658203125,1581.0899658203125,1586.550048828125,0
2019-02-26,1585.2099609375,1589.22998046875,1577.1600341796875,1583.949951171875,0
2019-02-27,1583.1700439453125,1583.1700439453125,1573.239990234375,1576.550048828125,0
2019-02-28,1576.97998046875,1577.4200439453125,1558.050048828125,1572.6800537109375,0
2019-03-01,1574.300048828125,1585.5799560546875,1573.8599853515625,1580.219970703125,0
2019-03-04,1580.699951171875,1592.6800537109375,1580.2900390625,1587.7900390625,0
2019-03-05,1587.949951171875,1590.4100341796875,1575.5799560546875,1587.969970703125,0
2019-03-06,1588.06005859375,1588.06005859375,1571.4599609375,1572.6300048828125,0
2019-03-07,1572.47998046875,1575.5,1553.1400146484375,1558.9100341796875,0
2019-03-08,1558.3299560546875,1559.050048828125,1546.7099609375,1558.6300048828125,0
2019-03-11,1559.219970703125,1571.260009765625,1558.719970703125,1569.9300537109375,0
2019-03-12,1572.27001953125,1577.52001953125,1563.8399658203125,1565.56005859375,0
2019-03-13,1565.3299560546875,1574.199951171875,1561.1800537109375,1572.800048828125,0
2019-03-14,1572.8599853515625,1590.760009765625,1572.8299560546875,1590.760009765625,0
2019-03-15,1590.760009765625,1597.6099853515625,1582.25,1595.760009765625,0
2019-03-18,1595.9200439453125,1607.5400390625,1595.9200439453125,1605.010009765625,0
2019-03-19,1605.800048828125,1622.3299560546875,1604.3199462890625,1615.1400146484375,0
2019-03-20,1614.5799560546875,1619.75,1605.989990234375,1605.989990234375,0
2019-03-21,1605.31005859375,1610.0400390625,1595.449951171875,1605.030029296875,0
2019-03-22,1606.0,1610.3699951171875,1576.8699951171875,1576.8699951171875,0
2019-03-25,1576.8199462890625,1578.6300048828125,1563.22998046875,1573.6600341796875,0
2019-03-26,1574.5899658203125,1576.030029296875,1565.5,1574.1600341796875,0
2019-03-27,1575.0,1579.6500244140625,1560.489990234375,1565.8499755859375,0
2019-03-28,1565.43994140625,1571.1700439453125,1553.800048828125,1559.3199462890625,0
2019-03-29,1561.31005859375,1564.300048828125,1545.18994140625,1553.4200439453125,0
2019-04-01,1554.9200439453125,1580.97998046875,1554.9200439453125,1580.3299560546875,0
2019-04-02,1580.6600341796875,1598.7099609375,1577.5899658203125,1593.949951171875,0
